
-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : ONE PERSISTENT METHOD ########
-----------------------------------------------------------------------------

10/11/2021 12:44:38 SENDER-2 starts sending data to RECEIVER2
10/11/2021 12:44:38 SENDER-1 starts sending data to RECEIVER1
10/11/2021 15:15:59 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-6    ||  FOUND CHANNEL BUSY

10/11/2021 15:15:59 RECEIVER-10  ||  PACKET RECEIVED

10/11/2021 15:15:59 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:15:59 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-12    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:00 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 15:16:00 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:00 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-7    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:01 RECEIVER-11  ||  PACKET RECEIVED

10/11/2021 15:16:01 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:01 RECEIVER-14  ||  PACKET RECEIVED

10/11/2021 15:16:01 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:01 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-8    ||  WAITING
10/11/2021 15:16:02 SENDER-6    ||  WAITING
10/11/2021 15:16:02 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-5    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 15:16:02 SENDER-4    ||  WAITING
10/11/2021 15:16:02 SENDER-8    ||  WAITING
10/11/2021 15:16:02 SENDER-6    ||  WAITING
10/11/2021 15:16:02 SENDER-11    ||  COLLISION OCCURED
10/11/2021 15:16:02 SENDER-14    ||  WAITING
10/11/2021 15:16:02 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-11    ||  WAITING
10/11/2021 15:16:02 SENDER-13    ||  PACKET 11 SENT TO CHANNEL
10/11/2021 15:16:02 SENDER-1    ||  WAITING
10/11/2021 15:16:02 SENDER-15    ||  WAITING
10/11/2021 15:16:02 SENDER-10    ||  COLLISION OCCURED
10/11/2021 15:16:02 SENDER-3    ||  COLLISION OCCURED
10/11/2021 15:16:02 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-14    ||  WAITING
10/11/2021 15:16:02 SENDER-10    ||  WAITING
10/11/2021 15:16:02 SENDER-3    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 15:16:02 SENDER-7    ||  COLLISION OCCURED
10/11/2021 15:16:02 SENDER-16    ||  COLLISION OCCURED
10/11/2021 15:16:02 SENDER-11    ||  COLLISION OCCURED
10/11/2021 15:16:02 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:02 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-6    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:03 RECEIVER-5  ||  PACKET RECEIVED

10/11/2021 15:16:03 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:03 SENDER-12    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:03 RECEIVER-13  ||  PACKET RECEIVED

10/11/2021 15:16:04 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:04 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 15:16:04 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-7    ||  WAITING
10/11/2021 15:16:04 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:04 SENDER-5    ||  PACKET 9 SENT TO CHANNEL
10/11/2021 15:16:04 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-12    ||  COLLISION OCCURED
10/11/2021 15:16:05 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-4    ||  WAITING
10/11/2021 15:16:05 SENDER-12    ||  WAITING
10/11/2021 15:16:05 SENDER-13    ||  PACKET 12 SENT TO CHANNEL
10/11/2021 15:16:05 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-4    ||  WAITING
10/11/2021 15:16:05 SENDER-3    ||  WAITING
10/11/2021 15:16:05 SENDER-15    ||  PACKET 10 SENT TO CHANNEL
10/11/2021 15:16:05 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-14    ||  COLLISION OCCURED
10/11/2021 15:16:05 SENDER-16    ||  WAITING
10/11/2021 15:16:05 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-11    ||  COLLISION OCCURED
10/11/2021 15:16:05 SENDER-10    ||  PACKET 11 SENT TO CHANNEL
10/11/2021 15:16:05 SENDER-14    ||  PACKET 11 SENT TO CHANNEL
10/11/2021 15:16:05 SENDER-11    ||  WAITING
10/11/2021 15:16:05 SENDER-4    ||  PACKET 9 SENT TO CHANNEL
10/11/2021 15:16:05 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-3    ||  COLLISION OCCURED
10/11/2021 15:16:05 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-16    ||  PACKET 10 SENT TO CHANNEL
10/11/2021 15:16:05 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:05 SENDER-3    ||  WAITING
10/11/2021 15:16:05 SENDER-11    ||  WAITING
10/11/2021 15:16:06 SENDER-12    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:06 RECEIVER-5  ||  PACKET RECEIVED

10/11/2021 15:16:06 SENDER-5    ||  PACKET 10 SENT TO CHANNEL
10/11/2021 15:16:06 SENDER-11    ||  WAITING
10/11/2021 15:16:06 SENDER-3    ||  COLLISION OCCURED
10/11/2021 15:16:06 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-13    ||  WAITING
10/11/2021 15:16:06 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-15    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:06 RECEIVER-13  ||  PACKET RECEIVED

10/11/2021 15:16:06 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:06 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:07 RECEIVER-15  ||  PACKET RECEIVED

10/11/2021 15:16:07 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:07 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-15    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:08 RECEIVER-10  ||  PACKET RECEIVED

10/11/2021 15:16:08 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:08 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-16    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:09 RECEIVER-14  ||  PACKET RECEIVED

10/11/2021 15:16:09 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:09 SENDER-14    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:09 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 15:16:10 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-13    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:10 RECEIVER-16  ||  PACKET RECEIVED

10/11/2021 15:16:10 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-5    ||  WAITING
10/11/2021 15:16:10 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:10 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 15:16:11 RECEIVER-5  ||  PACKET RECEIVED

10/11/2021 15:16:11 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-1    ||  WAITING
10/11/2021 15:16:11 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-12    ||  PACKET 12 SENT TO CHANNEL
10/11/2021 15:16:11 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:11 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-6    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 15:16:12 SENDER-14    ||  WAITING
10/11/2021 15:16:12 SENDER-10    ||  WAITING
10/11/2021 15:16:12 SENDER-3    ||  WAITING
10/11/2021 15:16:12 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:16:12 SENDER-13    ||  FOUND CHANNEL BUSY
